metric,grouping,group,n_articles,observed_rate,posterior_predictive_mean,posterior_predictive_low,posterior_predictive_high,observed_within_interval
Linguagem causal ou explicativa,Periódico × categoria × período,Dados | Masculino | 2019-2025,146,0.952054794520548,0.9549771689497717,0.9073630136986301,0.9863013698630136,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Opinião Pública | Feminino | 2005-2011,39,0.9743589743589743,0.9734188034188034,0.9096153846153847,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Opinião Pública | Feminino | 2012-2018,42,0.9761904761904762,0.9779365079365079,0.9160714285714286,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Opinião Pública | Feminino | 2019-2025,76,0.9473684210526315,0.9578070175438597,0.9009868421052631,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Opinião Pública | Masculino | 2005-2011,58,0.9482758620689655,0.9716091954022988,0.9137931034482759,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Opinião Pública | Masculino | 2012-2018,103,0.9805825242718447,0.9754692556634305,0.9320388349514563,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Opinião Pública | Masculino | 2019-2025,103,0.970873786407767,0.96042071197411,0.912621359223301,0.9902912621359223,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2005-2011,2,1,0.97,0.5,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2012-2018,50,0.98,0.9769333333333333,0.92,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2019-2025,49,0.9387755102040817,0.9593877551020408,0.8775510204081632,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2005-2011,9,1,0.9703703703703703,0.8888888888888888,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2012-2018,85,0.9529411764705882,0.9722352941176471,0.9294117647058824,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2019-2025,91,0.967032967032967,0.9553479853479854,0.9063186813186813,0.989010989010989,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2005-2011,48,1,0.9870833333333333,0.9375,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2012-2018,52,1,0.9877564102564103,0.9423076923076923,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2019-2025,77,0.987012987012987,0.9809523809523809,0.948051948051948,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2005-2011,92,0.9782608695652174,0.9797463768115942,0.9456521739130435,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2012-2018,112,0.9553571428571429,0.980625,0.9464285714285714,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2019-2025,139,0.9856115107913669,0.9701918465227818,0.935251798561151,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2005-2011,31,1,0.9853763440860215,0.9354838709677419,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2012-2018,46,0.9782608695652174,0.9886956521739131,0.9565217391304348,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2019-2025,59,1,0.9799435028248588,0.9322033898305084,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2005-2011,89,0.9887640449438202,0.9800749063670412,0.9438202247191011,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2012-2018,90,0.9888888888888889,0.9825185185185186,0.9555555555555556,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2019-2025,82,0.9512195121951219,0.96983739837398375,0.926829268292683,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2005-2011,48,0.9583333333333334,0.9797222222222222,0.9265625,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2012-2018,51,1,0.982875816993464,0.9411764705882353,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2019-2025,37,0.918918918918919,0.9690990990990991,0.8918918918918919,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2005-2011,111,0.990990990990991,0.9845645645645645,0.954954954954955,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2012-2018,129,1,0.9859948320413436,0.9612403100775194,1,TRUE
Linguagem causal ou explicativa,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2019-2025,104,0.9903846153846154,0.9758333333333333,0.9326923076923077,1,TRUE
Linguagem causal ou explicativa,Período,2005-2011,769,0.9791937581274383,0.9780234070221067,0.9629063719115734,0.9908972691807543,TRUE
Linguagem causal ou explicativa,Período,2012-2018,1153,0.9791847354726799,0.9795229835212489,0.9665871639202082,0.9904596704249783,TRUE
Linguagem causal ou explicativa,Período,2019-2025,1354,0.9623338257016248,0.9629394387001478,0.9490029542097489,0.9752769571639586,TRUE
Examinados para identificação,Categoria do prenome,Feminino,1323,0.29931972789115646,0.2999244142101285,0.27322373393801963,0.3299508692365835,TRUE
Examinados para identificação,Categoria do prenome,Masculino,2647,0.36380808462410275,0.36341140914242537,0.3449187759727994,0.38251794484321877,TRUE
Examinados para identificação,Periódico,Brazilian Political Science Review,261,0.4099616858237548,0.40901660280970625,0.3448275862068966,0.48093869731800754,TRUE
Examinados para identificação,Periódico,Cadernos Gestão Pública e Cidadania,114,0.18421052631578946,0.18783625730994152,0.11403508771929824,0.2631578947368421,TRUE
Examinados para identificação,Periódico,Contexto Internacional,421,0.04275534441805225,0.04620744259699129,0.026128266033254157,0.07125890736342043,TRUE
Examinados para identificação,Periódico,Dados,606,0.3234323432343234,0.32393839383938394,0.27801155115511555,0.3647689768976897,TRUE
Examinados para identificação,Periódico,Opinião Pública,443,0.781038374717833,0.7761023325808879,0.7312641083521445,0.824040632054176,TRUE
Examinados para identificação,Periódico,Revista Brasileira de Ciência Política,383,0.3524804177545692,0.35044386422976503,0.29765013054830286,0.4073107049608355,TRUE
Examinados para identificação,Periódico,Revista Brasileira de Ciências Sociais,672,0.25595238095238093,0.25742063492063494,0.22172619047619047,0.29393601190476193,TRUE
Examinados para identificação,Periódico,Revista Brasileira de Política Internacional,451,0.23059866962305986,0.23351071692535108,0.19174057649667406,0.27832594235033253,TRUE
Examinados para identificação,Periódico,Revista de Sociologia e Política,619,0.420032310177706,0.4175928917609047,0.37225363489499197,0.4628836833602584,TRUE
Examinados para identificação,Periódico × categoria × período,Brazilian Political Science Review | Feminino | 2005-2011,17,0.47058823529411764,0.3462745098039216,0.17647058823529413,0.5882352941176471,TRUE
Examinados para identificação,Periódico × categoria × período,Brazilian Political Science Review | Feminino | 2012-2018,24,0.20833333333333334,0.2890277777777778,0.125,0.4583333333333333,TRUE
Examinados para identificação,Periódico × categoria × período,Brazilian Political Science Review | Feminino | 2019-2025,41,0.36585365853658536,0.3691869918699187,0.21951219512195122,0.5365853658536586,TRUE
Examinados para identificação,Periódico × categoria × período,Brazilian Political Science Review | Masculino | 2005-2011,28,0.2857142857142857,0.32166666666666666,0.15982142857142861,0.5,TRUE
Examinados para identificação,Periódico × categoria × período,Brazilian Political Science Review | Masculino | 2012-2018,82,0.4024390243902439,0.4217886178861789,0.3228658536585366,0.5185975609756095,TRUE
Examinados para identificação,Periódico × categoria × período,Brazilian Political Science Review | Masculino | 2019-2025,69,0.5507246376811594,0.5101449275362319,0.39818840579710146,0.630797101449275,TRUE
Examinados para identificação,Periódico × categoria × período,Cadernos Gestão Pública e Cidadania | Feminino | 2019-2025,55,0.09090909090909091,0.12987878787878787,0.03636363636363636,0.23636363636363636,TRUE
Examinados para identificação,Periódico × categoria × período,Cadernos Gestão Pública e Cidadania | Masculino | 2019-2025,59,0.2711864406779661,0.241864406779661,0.13559322033898305,0.3728813559322034,TRUE
Examinados para identificação,Periódico × categoria × período,Contexto Internacional | Feminino | 2005-2011,32,0.09375,0.025520833333333336,0,0.09375,TRUE
Examinados para identificação,Periódico × categoria × período,Contexto Internacional | Feminino | 2012-2018,62,0.04838709677419355,0.04666666666666667,0,0.0967741935483871,TRUE
Examinados para identificação,Periódico × categoria × período,Contexto Internacional | Feminino | 2019-2025,80,0.0125,0.043125,0,0.1,TRUE
Examinados para identificação,Periódico × categoria × período,Contexto Internacional | Masculino | 2005-2011,63,0.031746031746031744,0.030423280423280418,0,0.07936507936507936,TRUE
Examinados para identificação,Periódico × categoria × período,Contexto Internacional | Masculino | 2012-2018,93,0.043010752688172046,0.047240143369175626,0.010752688172043012,0.0967741935483871,TRUE
Examinados para identificação,Periódico × categoria × período,Contexto Internacional | Masculino | 2019-2025,91,0.054945054945054944,0.06575091575091575,0.02197802197802198,0.11565934065934041,TRUE
Examinados para identificação,Periódico × categoria × período,Dados | Feminino | 2005-2011,51,0.2549019607843137,0.22954248366013072,0.11764705882352941,0.35294117647058826,TRUE
Examinados para identificação,Periódico × categoria × período,Dados | Feminino | 2012-2018,71,0.2676056338028169,0.2719718309859155,0.16901408450704225,0.38028169014084506,TRUE
Examinados para identificação,Periódico × categoria × período,Dados | Feminino | 2019-2025,56,0.23214285714285715,0.2872619047619048,0.17857142857142858,0.4107142857142857,TRUE
Examinados para identificação,Periódico × categoria × período,Dados | Masculino | 2005-2011,124,0.31451612903225806,0.2800268817204301,0.20967741935483872,0.35100806451612887,TRUE
Examinados para identificação,Periódico × categoria × período,Dados | Masculino | 2012-2018,135,0.3037037037037037,0.33723456790123457,0.2518518518518518,0.4074074074074074,TRUE
Examinados para identificação,Periódico × categoria × período,Dados | Masculino | 2019-2025,169,0.42011834319526625,0.4080078895463511,0.3341715976331361,0.48520710059171596,TRUE
Examinados para identificação,Periódico × categoria × período,Opinião Pública | Feminino | 2005-2011,40,0.85,0.7480833333333333,0.611875,0.875,TRUE
Examinados para identificação,Periódico × categoria × período,Opinião Pública | Feminino | 2012-2018,43,0.813953488372093,0.7555038759689923,0.6046511627906976,0.8837209302325582,TRUE
Examinados para identificação,Periódico × categoria × período,Opinião Pública | Feminino | 2019-2025,76,0.7105263157894737,0.7486842105263158,0.6578947368421053,0.8421052631578947,TRUE
Examinados para identificação,Periódico × categoria × período,Opinião Pública | Masculino | 2005-2011,64,0.75,0.7266666666666667,0.616796875,0.8363281249999996,TRUE
Examinados para identificação,Periódico × categoria × período,Opinião Pública | Masculino | 2012-2018,114,0.7631578947368421,0.7847076023391812,0.7059210526315789,0.8596491228070176,TRUE
Examinados para identificação,Periódico × categoria × período,Opinião Pública | Masculino | 2019-2025,106,0.8301886792452831,0.8352830188679246,0.7641509433962265,0.9056603773584906,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2005-2011,8,0.125,0.14041666666666666,0,0.375,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2012-2018,67,0.29850746268656714,0.28114427860696517,0.1791044776119403,0.3880597014925373,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2019-2025,57,0.3508771929824561,0.3698245614035088,0.22807017543859648,0.49122807017543857,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2005-2011,20,0.05,0.19533333333333333,0.05,0.4,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2012-2018,122,0.3524590163934426,0.33989071038251367,0.2540983606557377,0.4387295081967211,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2019-2025,109,0.45871559633027525,0.4385932721712538,0.3577981651376147,0.5321100917431193,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2005-2011,65,0.2,0.16543589743589746,0.08423076923076925,0.26153846153846155,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2012-2018,68,0.25,0.23230392156862745,0.1323529411764706,0.3382352941176471,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2019-2025,80,0.25,0.2664166666666667,0.175,0.35,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2005-2011,146,0.21232876712328766,0.20817351598173514,0.1506849315068493,0.2671232876712329,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2012-2018,154,0.2662337662337662,0.27839826839826837,0.21087662337662338,0.3475649350649349,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2019-2025,159,0.31446540880503143,0.3261425576519916,0.2545597484276729,0.39622641509433965,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2005-2011,33,0.18181818181818182,0.15696969696969698,0.030303030303030304,0.2727272727272727,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2012-2018,54,0.2222222222222222,0.22635802469135802,0.12962962962962962,0.3333333333333333,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2019-2025,63,0.25396825396825395,0.26656084656084655,0.15873015873015872,0.38095238095238093,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2005-2011,115,0.13043478260869565,0.15594202898550724,0.09565217391304348,0.22608695652173913,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2012-2018,101,0.297029702970297,0.2649174917491749,0.18811881188118812,0.3517326732673265,TRUE
Examinados para identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2019-2025,85,0.29411764705882354,0.3109019607843137,0.2235294117647059,0.4117647058823529,TRUE
Examinados para identificação,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2005-2011,75,0.17333333333333334,0.26711111111111113,0.17333333333333334,0.3803333333333331,TRUE
Examinados para identificação,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2012-2018,61,0.47540983606557374,0.41207650273224045,0.29508196721311475,0.5245901639344263,TRUE
Examinados para identificação,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2019-2025,44,0.4772727272727273,0.45121212121212123,0.30625,0.5909090909090909,TRUE
Examinados para identificação,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2005-2011,170,0.2647058823529412,0.31162745098039213,0.24705882352941178,0.38235294117647056,TRUE
Examinados para identificação,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2012-2018,154,0.45454545454545453,0.4546320346320346,0.38311688311688313,0.5392857142857139,TRUE
Examinados para identificação,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2019-2025,115,0.7130434782608696,0.6128405797101449,0.5304347826086957,0.6956521739130435,FALSE
Examinados para identificação,Período,2005-2011,1051,0.2664129400570885,0.26906438312718045,0.24357754519505234,0.29450523311132254,TRUE
Examinados para identificação,Período,2012-2018,1405,0.3480427046263345,0.34782443653618034,0.3234697508896797,0.37403914590747334,TRUE
Examinados para identificação,Período,2019-2025,1514,0.38969616908850724,0.387892998678996,0.3622688243064729,0.4144815059445178,TRUE
Estratégia explícita de identificação,Categoria do prenome,Feminino,396,0.030303030303030304,0.031691919191919195,0.012626262626262626,0.05435606060606055,TRUE
Estratégia explícita de identificação,Categoria do prenome,Masculino,963,0.04880581516095535,0.0475631706472828,0.033229491173416406,0.06492731048805812,TRUE
Estratégia explícita de identificação,Periódico,Brazilian Political Science Review,107,0.12149532710280374,0.09981308411214952,0.032476635514018706,0.18691588785046728,TRUE
Estratégia explícita de identificação,Periódico,Cadernos Gestão Pública e Cidadania,21,0.09523809523809523,0.07317460317460317,0,0.19047619047619047,TRUE
Estratégia explícita de identificação,Periódico,Contexto Internacional,18,0.05555555555555555,0.05407407407407408,0,0.2222222222222222,TRUE
Estratégia explícita de identificação,Periódico,Dados,196,0.05102040816326531,0.04831632653061224,0.015306122448979591,0.08673469387755102,TRUE
Estratégia explícita de identificação,Periódico,Opinião Pública,346,0.05491329479768786,0.052514450867052025,0.024494219653179196,0.0838150289017341,TRUE
Estratégia explícita de identificação,Periódico,Revista Brasileira de Ciência Política,135,0.02962962962962963,0.031901234567901234,0,0.07407407407407407,TRUE
Estratégia explícita de identificação,Periódico,Revista Brasileira de Ciências Sociais,172,0.023255813953488372,0.02687984496124031,0.005813953488372093,0.06700581395348824,TRUE
Estratégia explícita de identificação,Periódico,Revista Brasileira de Política Internacional,104,0,0.01467948717948718,0,0.04807692307692308,TRUE
Estratégia explícita de identificação,Periódico,Revista de Sociologia e Política,260,0.023076923076923078,0.02717948717948718,0.007692307692307693,0.05384615384615385,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Brazilian Political Science Review | Feminino | 2005-2011,8,0,0.030416666666666668,0,0.25,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Brazilian Political Science Review | Feminino | 2012-2018,5,0,0.051333333333333335,0,0.2,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Brazilian Political Science Review | Feminino | 2019-2025,15,0.13333333333333333,0.10222222222222221,0,0.26666666666666666,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Brazilian Political Science Review | Masculino | 2005-2011,8,0,0.03708333333333332,0,0.25,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Brazilian Political Science Review | Masculino | 2012-2018,33,0.18181818181818182,0.10020202020202021,0,0.21212121212121213,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Brazilian Political Science Review | Masculino | 2019-2025,38,0.13157894736842105,0.13271929824561404,0.02631578947368421,0.2631578947368421,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Cadernos Gestão Pública e Cidadania | Feminino | 2019-2025,5,0,0.046000000000000006,0,0.4,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Cadernos Gestão Pública e Cidadania | Masculino | 2019-2025,16,0.125,0.08166666666666667,0,0.25,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Contexto Internacional | Feminino | 2005-2011,3,0,0.026666666666666672,0,0.3333333333333333,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Contexto Internacional | Feminino | 2012-2018,3,0.3333333333333333,0.08444444444444446,0,0.3333333333333333,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Contexto Internacional | Feminino | 2019-2025,1,0,0.05000000000000001,0,1,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Contexto Internacional | Masculino | 2005-2011,2,0,0.033333333333333326,0,0.5,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Contexto Internacional | Masculino | 2012-2018,4,0,0.03666666666666668,0,0.25,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Contexto Internacional | Masculino | 2019-2025,5,0,0.07533333333333332,0,0.4,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Dados | Feminino | 2005-2011,13,0,0.017179487179487182,0,0.07692307692307693,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Dados | Feminino | 2012-2018,19,0.10526315789473684,0.03912280701754385,0,0.15789473684210525,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Dados | Feminino | 2019-2025,13,0,0.04,0,0.15384615384615385,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Dados | Masculino | 2005-2011,39,0,0.02188034188034188,0,0.07692307692307693,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Dados | Masculino | 2012-2018,41,0.04878048780487805,0.0408130081300813,0,0.12195121951219512,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Dados | Masculino | 2019-2025,71,0.08450704225352113,0.07685446009389671,0.028169014084507043,0.14084507042253522,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Opinião Pública | Feminino | 2005-2011,34,0,0.01823529411764706,0,0.08823529411764706,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Opinião Pública | Feminino | 2012-2018,35,0.02857142857142857,0.030285714285714287,0,0.08571428571428572,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Opinião Pública | Feminino | 2019-2025,54,0.05555555555555555,0.05833333333333333,0,0.12962962962962962,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Opinião Pública | Masculino | 2005-2011,48,0.041666666666666664,0.029722222222222223,0,0.08333333333333333,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Opinião Pública | Masculino | 2012-2018,87,0.05747126436781609,0.05241379310344828,0.011494252873563218,0.11494252873563218,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Opinião Pública | Masculino | 2019-2025,88,0.09090909090909091,0.08356060606060606,0.022727272727272728,0.1590909090909091,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2005-2011,1,0,0.003333333333333334,0,0,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2012-2018,20,0,0.012666666666666668,0,0.1,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Feminino | 2019-2025,20,0,0.02716666666666667,0,0.12624999999999886,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2005-2011,1,0,0.016666666666666653,0,0,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2012-2018,43,0,0.032790697674418605,0,0.09302325581395349,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciência Política | Masculino | 2019-2025,50,0.08,0.0416,0,0.12,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2005-2011,13,0,0.013076923076923071,0,0.07692307692307693,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2012-2018,17,0.058823529411764705,0.022352941176470586,0,0.11764705882352941,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Feminino | 2019-2025,20,0.05,0.03383333333333334,0,0.15,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2005-2011,31,0,0.013440860215053765,0,0.06451612903225806,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2012-2018,41,0,0.023089430894308944,0,0.07317073170731707,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Ciências Sociais | Masculino | 2019-2025,50,0.04,0.04066666666666667,0,0.12,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2005-2011,6,0,0.0038888888888888905,0,0,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2012-2018,12,0,0.009999999999999997,0,0.08333333333333333,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Feminino | 2019-2025,16,0,0.01749999999999999,0,0.125,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2005-2011,15,0,0.007333333333333333,0,0.06666666666666667,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2012-2018,30,0,0.01466666666666667,0,0.06666666666666667,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista Brasileira de Política Internacional | Masculino | 2019-2025,25,0,0.022133333333333335,0,0.08,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2005-2011,13,0,0.008717948717948714,0,0.07692307692307693,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2012-2018,29,0,0.016091954022988506,0,0.06896551724137931,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista de Sociologia e Política | Feminino | 2019-2025,21,0.047619047619047616,0.026507936507936505,0,0.14285714285714285,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2005-2011,45,0,0.012592592592592594,0,0.044444444444444446,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2012-2018,70,0.014285714285714285,0.023095238095238092,0,0.06464285714285681,TRUE
Estratégia explícita de identificação,Periódico × categoria × período,Revista de Sociologia e Política | Masculino | 2019-2025,82,0.04878048780487805,0.04569105691056911,0,0.10396341463414607,TRUE
Estratégia explícita de identificação,Período,2005-2011,280,0.007142857142857143,0.01867857142857143,0.0035714285714285713,0.03758928571428563,TRUE
Estratégia explícita de identificação,Período,2012-2018,489,0.03885480572597137,0.03605998636673483,0.017331288343558286,0.06134969325153374,TRUE
Estratégia explícita de identificação,Período,2019-2025,590,0.06440677966101695,0.060152542372881354,0.03809322033898306,0.08644067796610169,TRUE
