eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
4601,S0104-44782019000400202,Os efeitos da economia e da Operação Lava-Jato na popularidade da Presidente Dilma Rousseff no período pré-impedimento,The effects of economy and Operation Car Wash on the popularity of President Dilma Rousseff in the pre-impeachment period,Luciana Fernandes Veiga; Steven Dutt-Ross; Flávia Bozza Martins,2019,1678-9873,Revista de Sociologia e Política,10.1590/1678-987319277202,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4601_S0104-44782019000400202.md,841d92860f320e417d1d72363ecb804253829b809f42d55dfe1dec3e288a8676,d3083e5c351bdfc27a2763aaeafc4fa3fbf2678344c2a9c1edc3c5faffabb932,TRUE,TRUE,43194,6862,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/3VySxprdhHJMyHmbNj7tgFt/?lang=pt,2026-06-04T00:42:33Z,1726,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4602,S0104-44782019000400203,Padrões de Ideologia e Imigração na União Europeia (1988&#8211;2015),Ideology and Immigration Patterns in European Union (1988&#8211;2015),Marcelo de Almeida Medeiros; Dalson Britto Figueiredo Filho; Mariana Batista da Silva; Cinthia Regina Campos Ricardo da Silva; Sidney José Vasconcelos Rosendo da Silva; Natália Coêlho de Souza Oliveira,2019,0104-4478,Revista de Sociologia e Política,10.1590/1678-987319277203,research-article,en,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4602_S0104-44782019000400203.md,85be7611c47cd1383c838a57cc8504b526cb098bc80a0038c015e245f1ec5683,d368dad681679ea9fe6430df8ede8cba341b30c375f55a2eeee0d7253a14c446,TRUE,TRUE,32065,4823,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/nGZhPvh583vPpyYhCHCQy5F/?lang=en,2026-06-04T00:42:34Z,2420,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4603,S0104-44782019000400205,Obstáculos para protagonismo das frentes parlamentares em coalizões presidenciais no Brasil,On the limited potential for congressional caucuses to sustain majority coalitions in Brazil,Silvio Cascione; Suely Mara Vaz Guimarães de Araújo,2019,1678-9873,Revista de Sociologia e Política,10.1590/1678-987319277205,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4603_S0104-44782019000400205.md,7c57b34d03e2e16e9678d4963f9c500730e35e938361515a232d2089f28bf31d,a4e84c7547088237099e4cc8496211987c53d7369bad1511dd2233819a68aee3,TRUE,TRUE,51660,7754,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/HTxwRphyFSXCXSSNp54bHTh/?lang=pt,2026-06-04T00:42:34Z,2125,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4604,S0104-44782019000400206,A relevância das eleições municipais: uma análise da trajetória e da força política do PSB,The relevance of municipal elections: analyzing the recent trajectory and political strength of the Brazilian Socialist Party,Rodrigo Dolandeli dos Santos; Vitor Eduardo Veras de Sandes-Freitas,2019,0104-4478,Revista de Sociologia e Política,10.1590/1678-987319277206,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4604_S0104-44782019000400206.md,de161e855f5aeba3512353861d01e7a0e36f8d0e2e5f37efbce5a44991bd155b,4097fead73cfde1bd7a5a7c495b6c6604401e133e5dca7d0fc37ac839dc48d4e,TRUE,TRUE,55660,8506,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/Pm5sQmxgMZb7YHkmpnCwrzk/?lang=pt,2026-06-04T00:42:35Z,1621,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4605,S0104-44782019000400407,"O processo deliberativo nos parlamentos: uma revisão das abordagens empíricas, retóricas e sistêmicas","Deliberation in parliaments: a review of the empirical, rhetorical and systemic approaches",Carlos Rico Motos,2019,0104-4478,Revista de Sociologia e Política,10.1590/1678-987319277207,research-article,en,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4605_S0104-44782019000400407.md,682f7dbdbeb5694ad8ec291851849e30870bb50877474146388e9839f35f9b49,b079cb4e9d9b84e23bb1d2d5f72bbdb9d9083033bd6f05bb35770cecd522b102,TRUE,TRUE,38544,5749,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/dYSVJKX3LLK5ddHBSsV7n6w/?lang=en,2026-06-04T00:42:35Z,1325,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4606,S0104-44782020000100200,A Teoria da Modernização aplica-se à América Latina? Um estudo do século XIX ao XXI,Is Modernization Theory valid for Latin America? A study from the 19th to the 21st centuries,Thiago Henrique Carneiro Rios Lopes; Fernanda Esperidião; Miguel Angel Rivera Castro,2020,1678-9873,Revista de Sociologia e Política,10.1590/1678-987320287301,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4606_S0104-44782020000100200.md,8326585e0809d9dc44053e7f95a0d4e294d0c9e59ed4562013fe3f0329c844a8,0b50f7fca83a6b913fbe92c3a8e6ae41dc6529b7a8c69a9ef2df5b3da5e3ef80,TRUE,TRUE,37045,5749,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/xNgKw7ChnYLyy3DWRzxQRfb/?lang=pt,2026-06-04T00:42:35Z,1812,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4607,S0104-44782020000100201,Políticas públicas e construção de capacidades estatais: comparando políticas industriais e sociais no Brasil,Public policies and state capacity building: comparing industrial and social policies in Brazil,Wellington Nunes,2020,0104-4478,Revista de Sociologia e Política,10.1590/1678-987320287304,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4607_S0104-44782020000100201.md,6674255c8b58206cb8975e2cee715e380310c8d071518932227d5fedd69f4b18,0853ac4114d54e658afa4152f89f20aa8a3864dedccbdc9e637a0b16830c4738,TRUE,TRUE,53228,7731,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/fRHHFM5qKDYzBt8f4Xh8wRS/?lang=pt,2026-06-04T00:42:35Z,1388,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4608,S0104-44782020000100203,A ambiguidade das escolhas: política criminal no Brasil de 1989 a 2016,The Ambiguity of Choices: Criminal Policy in Brazil from 1989 to 2016,Marcelo da Silveira Campos; Rodrigo Ghiringhelli de Azevedo,2020,1678-9873,Revista de Sociologia e Política,10.1590/1678-987320287302,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4608_S0104-44782020000100203.md,93025bc6368f37326ecd425dfcf8d27f993e309a321724f8fe9a66967a1c76ff,2a81f03ba6aa5dd6b2e7fc7e58e945625272f1956a2677afff6c4c2a6a4517c3,TRUE,TRUE,43954,6793,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/vR44MqkgK4qjHYh6kDbxH5S/?lang=pt,2026-06-04T00:42:37Z,1557,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4609,S0104-44782020000100204,Ministros Portugueses como sobreviventes políticos: uma análise empírica dos primeiros 20 governos constitucionais,Portuguese Ministers as Political Survivors: an empirical analysis of the first 20 Constitutional Governments,Paulo Mourão; Vítor Domingues Martinho,2020,0104-4478,Revista de Sociologia e Política,10.1590/1678-987320287306,research-article,en,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4609_S0104-44782020000100204.md,4ea20d6d4753f4311eb096a4c0137a584df9778cb800c254f0f862b554e67d7c,64767a234ac9e17aad0f838712e263d376add5230c68eea7b88ea4a1a7ec107c,TRUE,TRUE,48566,7500,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/rznjSjjdspPNQDMsX6SZP7S/?lang=en,2026-06-04T00:42:37Z,1196,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4610,S0104-44782020000100205,Orçamentos Participativos: variáveis explicativas e novos cenários que desafiam a sua implementação,Participatory Budgeting: explanatory variables and new scenarios that challenge its implementation,Luciano Fedozzi; Marilia Patta Ramos; Fernando Gonçalves de Gonçalves,2020,0104-4478,Revista de Sociologia e Política,10.1590/1678-987320287305,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4610_S0104-44782020000100205.md,dd3a572118d22b22fd98f86bea70aeee7318389685c03f45f02dadf4761e56fc,50a615b451716a65ef3f4c3a332380c1d3a09cff109382e718fb647c64785e06,TRUE,TRUE,46549,7188,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/p6YsBJSt958GXYqtMFWXGyp/?lang=pt,2026-06-04T00:42:37Z,1700,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
