eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
4612,S0104-44782005000100002,Apresentação,Apresentação,Marta Arretche,2005,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4612_S0104-44782005000100002.md,e064dfaf685b798ebdc540ede811a0ca09d3cbfdf60b181e5fbcf50d419d9153,f538fb6c9865082f067e2f8f2c70c041456b82cdea3ced65cc8aa3b4a3eeccee,TRUE,TRUE,6681,967,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/D3mmcpX8wWnLWqKhpcwB4zz/?lang=pt,2026-06-04T00:39:03Z,0,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4613,S0104-44782005000100003,Federalismo e descentralização em perspectiva comparada: sobre significados e medidas,Comparative federalism and decentralization: on meaning and measurement,Jonathan Rodden,2005,1678-9873,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4613_S0104-44782005000100003.md,a5e5fc36e28190217eaa51aa4654639c92fd70a87992609b800e001b750bb7c2,0e6d34ddafa3e255e5d740b06b490f12e56217ece64a2c170af0f355d23d1d8c,TRUE,TRUE,58287,8626,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/4Mt6QjnCZHYbGfNTXyTygdy/?lang=pt,2026-06-04T00:39:04Z,1006,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4614,S0104-44782005000100004,Recentralizando a federação?,Re-centralizing the federation?,Maria Hermínia Tavares de Almeida,2005,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4614_S0104-44782005000100004.md,5061e3b9f9bae45db025d4d8e9f31bf98f2b903a4e06dff46ea09b6f2d699c1d,21ba66e8c365db5a915ccf4b2f88a56132f4b80e8588a2062a6b5d1daba86c18,TRUE,TRUE,28109,4043,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/NrMPyBxcmbPZQ6dR59zS44s/?lang=pt,2026-06-04T00:39:04Z,620,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4615,S0104-44782005000100005,A coordenação federativa no Brasil: a experiência do período FHC e os desafios do governo Lula,Federative coordination in Brazil: the experience from the FHC administration to the challenges of the Lula governament,Fernando Luiz Abrucio,2005,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4615_S0104-44782005000100005.md,813fa125a78f63da9958eee2552464d36528be5b4c847764d2cc9f56c3939140,c9833d7963e8ed90baec287f23f7cd057ac7ada005042db6b61f71c57c3bc454,TRUE,TRUE,103618,15618,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/7zWs4By9mFRYQPskSGLSDjb/?lang=pt,2026-06-04T00:39:04Z,665,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4616,S0104-44782005000100006,Quem taxa e quem gasta: a barganha federativa na federação brasileira,Who taxes and who spends: the federative bargain in the Brazilian federation,Marta Arretche,2005,1678-9873,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4616_S0104-44782005000100006.md,f9585e0869e992b6cbc31687cd40eb3969199e21fc0cf9d3c978e37cba927b4e,2daaf1509252838a156b1edf8458b6bbefd8290443528768a0151a10ebe61152,TRUE,TRUE,57992,8598,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/jJTPxytv9ggSJ3swbX74bmw/?lang=pt,2026-06-04T00:39:05Z,894,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4617,S0104-44782005000100008,"Federalismo, desenho contitucional e instituições federativas no Brasil pós-1988","Federalism, contitutional design, and federative institutions in Brazil after 1988",Celina Souza,2005,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4617_S0104-44782005000100008.md,f4f0a0439dcc3309fd80e099b06ef4b8d4087dc9ac58eee03af36b3fb15957ba,70b0adbfae4a4926ec418dd90929e9cd246bb4546a27456d3ea45288ea58f283,TRUE,TRUE,57579,8422,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/w75TqBF3yjv4JHqyV65vcjb/?lang=pt,2026-06-04T00:39:06Z,769,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4618,S0104-44782005000100009,"Federalismo, municípios e decisões legislativas: a criação de municípios no Rio Grande do Sul","Federalism, municipalities and legislative decisions: the creation of municipalities in the Rio Grande do Sul",Fabrício Ricardo de Limas Tomio,2005,1678-9873,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4618_S0104-44782005000100009.md,f36beb476659e66eae4b54212fa7077ad41db98b25ff132d9a988c584d2370ca,5a1f7dd820926fc03a4606ef268ee0b1e9f328d81ba71ca822fd2c162c069e4b,TRUE,TRUE,63388,9234,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/hh88SNwtyDjZVP8JqzjSKmS/?lang=pt,2026-06-04T00:39:06Z,1446,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4619,S0104-44782005000100010,Desequilíbrios regionais no financiamento da educação: a política nacional de equidade do FUNDEF,Regional imbalances in educational financing: FUNDEF's national equity policy,Daniel Arias Vazquez,2005,1678-9873,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4619_S0104-44782005000100010.md,426f770cc7324fa095b26d0ef8a116e6e27d1c6766080dfa24b6881f332a7a23,b31379d7aa0ea47c9ab9e414295d747640cf442197db6e695ed66b7db842097c,TRUE,TRUE,37709,6083,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/6vHvNk9Tk5yZCGkSkMRjfmL/?lang=pt,2026-06-04T00:39:07Z,1459,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4620,S0104-44782005000100011,¿Qué significa estado? Reflexiones acerca de la teoría del estado capitalista,What does state mean? Reflections on the theory of the capitalist state,Joachim Hirsch,2005,0104-4478,Revista de Sociologia e Política,,research-article,es,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4620_S0104-44782005000100011.md,c76e05b16c5cd3fa9b2ef9149f8b3afd9523de0ceec5d65b79751148a1a67685,dea1e05c5060dbd92a90abdfdaecedac7cea64052f62af93336e324bb4139e34,TRUE,TRUE,46052,6997,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/YYqBpQCsyqSQ6SmWdP7FwZs/?lang=es,2026-06-04T00:39:07Z,1300,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4621,S0104-44782005000100012,O terceiro setor como executor de políticas públicas: Ong's ambientalistas na baía de Guanabara (1990-2001),The third sector as executor of public policies: environmental Ngo's acting in the Bay of Guanabara (1990-2001),Solange Maria da Silva Nunes Mattos; José Augusto Drummond,2005,0104-4478,Revista de Sociologia e Política,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4621_S0104-44782005000100012.md,1dad850ff0250b5f44718000ae5f436558a9e5fcf944d2ace11738d185cc752d,9f10d57846359f94bbfec98d70270f2b820edb888e25b5a757638e942be3b2b3,TRUE,TRUE,40127,6133,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/Lsj8CGkrkn3F7tR8S7hTfKq/?lang=pt,2026-06-04T00:39:08Z,1055,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
