eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
2737,S0103-33522019000100065,Os diretórios partidários municipais e o perfil sociodemográfico dos seus membros,Os diretórios partidários municipais e o perfil sociodemográfico dos seus membros,Emerson Urizzi Cervi; Felipe Borba,2019,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220192803,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/2737_S0103-33522019000100065.md,5656f47d26aff29a8453bc0d4183ec522e19070c17901fa13f4471bb71932f9c,8dc093b1a8f1c7d33dcfc206dff5c3f373c2c9f7b4362b54d9f152110e925501,TRUE,TRUE,48693,8251,pdf_text_extraction,https://www.scielo.br/j/rbcpol/a/qbsnm7VHDCqbvDSmFBQvFtn/?format=pdf&lang=pt,2026-06-04T00:37:48Z,877,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
