eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
1200,S0011-52582017000300793,A Difícil Institucionalização da Ciência Política Italiana: De Muratori a Mussolini,The Complex Path to Institutionalizing Political Science in Italy: From Muratori to Mussolini,Alvaro Bianchi,2017,0011-5258,Dados,10.1590/001152582017135,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1200_S0011-52582017000300793.md,87b5fcb7c92b3b49cb731d2d8e947762ec274c125827c3527b1de45aa8367fae,b7a8fcf9fe744595f6fca469199a07de4972c214687fa57d01144418362dbf21,TRUE,TRUE,56893,8732,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/FzLmtmPCX3KYm8q7SfGKqBq/?lang=pt,2026-06-04T00:06:43Z,873,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1201,S0011-52582017000300825,"Científicos Periféricos, entre Ariel e Calibán: Saberes Institucionais e Circuitos de Consagração nas Publicações dos Pesquisadores do CONICET na Argentina","Peripheral Scientists, between Ariel and Caliban. Institutional Know-how and Circuits of Recognition in Argentina. The Publications of the researchers at CONICET",Fernanda Beigel,2017,1678-4588,Dados,10.1590/001152582017136,research-article,es,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1201_S0011-52582017000300825.md,42a535cd7916ce7ee033e69c8b66adf64394d79f07bb28191fa08bd0d943e8e2,accef12b094f6052067c6083d26449bfe2c5a2e6b00fa22cf97d5e979a7d3584,TRUE,TRUE,75329,11461,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/BFBdN8RRZVzcVcbnJznFYPs/?lang=es,2026-06-04T00:06:43Z,1065,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1202,S0011-52582017000300867,A Interdisciplinaridade nas Revistas Científicas Francesas de Ciências Sociais,Interdisciplinarity in French Social Sciences Scientific Journals,Eric Brun,2017,0011-5258,Dados,10.1590/001152582017137,research-article,en,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1202_S0011-52582017000300867.md,8971c9d9123b01d31a44d005e550f3d9826ec6d2b850c3bd8ac04608d9e0f5cb,78bb340f417b5b7b347109e53a0731a13c2b143556712a34fba59acc30da62be,TRUE,TRUE,48680,7181,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/ZnnwNgcD45LNTKGsTvwwm3B/?lang=en,2026-06-04T00:06:44Z,850,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1203,S0011-52582017000400903,"A Construção da Autonomia Política do Judiciário na América Latina: Um Estudo Comparado entre Argentina, Brasil, Chile, Colômbia e Venezuela","The Shaping of The Judiciary&#8217;s Political Autonomy in Latin America: A Comparative Study Between Argentina, Brazil, Chile, Colombia, and Venezuela",Fabiano Engelmann; Júlia Veiga Vieira Mâncio Bandeira,2017,0011-5258,Dados,10.1590/001152582017138,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1203_S0011-52582017000400903.md,25230bbc6fdc11588148c9d7d1eaee897121277165e862abd4a769ca64e81730,6f985920bc85170ea2cceab442c56284e9f6be70c0f654222e87f1ed14921bd8,TRUE,TRUE,54209,8121,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/vmSJv68Tc3WZLZMhbrhtJdC/?lang=pt,2026-06-04T00:06:44Z,887,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1204,S0011-52582017000400937,Judiciário e Política no Brasil Contemporâneo: Um Retrato do Supremo Tribunal Federal a partir da Cobertura do Jornal Folha de S. Paulo,Politics and the Judiciary in Contemporary Brazil: A Portrait of the Supreme Federal Court Based on its Representation in Folha de São Paulo Newspaper,Fabiana Luci de Oliveira,2017,0011-5258,Dados,10.1590/001152582017139,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1204_S0011-52582017000400937.md,35505330ec231476d5335bab60baf70ba62db7cb087b09150fcbdd56576deb60,3a4539d6a7e6d7164bb6d947816de3cb75eff7fccaff71b44eb6d81ee9c73719,TRUE,TRUE,64339,10038,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/CPH3rhKSSCPyTMvxbXm65HH/?lang=pt,2026-06-04T00:06:45Z,1102,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1205,S0011-52582017000400977,Classes Médias no Brasil: Do que se Trata? Qual seu Tamanho? Como Vem Mudando?,The Brazilian Middle Classes: Who Are They? How Extensive Are They? How Have They Evolved?,Adalberto Cardoso; Edmond Préteceille,2017,0011-5258,Dados,10.1590/001152582017140,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1205_S0011-52582017000400977.md,a5ad470ef42b98b7b0057fecc151352920e7b71b22e45fcd4ebcf826b1a49dec,10daf47c1027bafc4758404f317796941e886ff9b1bb6d17ded8e8b9411d74b4,TRUE,TRUE,75883,11695,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/BzYpTwFd4bcZddnFnmJjBRz/?lang=pt,2026-06-04T00:06:45Z,831,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1206,S0011-52582017000401025,"Burocracias Profissionais Ampliam Capacidade Estatal para Implementar Políticas? Governos, Burocratas e Legislação em Municípios Brasileiros","Do Professional Bureaucracies Expand the State Capacity for Implementing Policies? Governments, Bureaucrats, and Legislation in Brazilian Municipalities",André Marenco,2017,0011-5258,Dados,10.1590/001152582017141,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1206_S0011-52582017000401025.md,c0585d59bf475fbf613d0d079776cf3515c25cf2ba98a61ac777962e11a8a095,9f603150738e4651c20d226dca5add1a010f08f3dbfac4a8cc8d18cc2d2a0de6,TRUE,TRUE,51285,7086,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/nscxmGGkMYvjgPJ9NCY8tZk/?lang=pt,2026-06-04T00:06:45Z,1164,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1207,S0011-52582017000401059,Despesas de Campanha e Sucesso Eleitoral nos Pleitos Legislativos Brasileiros,Campaign Expenses and Candidate Success in Brazilian Legislative Elections,Ronaldo Arraes; Octavio Amorim Neto; Andrei Simonassi,2017,1678-4588,Dados,10.1590/001152582017142,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1207_S0011-52582017000401059.md,8ef792e71ff374175d246025ba28ae5cec2017b1e02e9b71deaabe029a8d522c,11ae53029e0e0bb158080397aa5530c83b5cc7761937d005f36053a403240fbd,TRUE,TRUE,52152,7976,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/NyKs7XQxzSbmnfsG5sxCGxx/?lang=pt,2026-06-04T00:06:45Z,1450,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1208,S0011-52582017000401095,O que Seria uma Boa Eleição? O Uso dos Informes das Missões de Observação Eleitoral na Avaliação dos Processos Eleitorais Latino-americanos (2013-2016),What Constitutes a Good Election? Employing Reports on Electoral Observation Missions to Evaluate Latin American Electoral Processes (2013-2016),Flavia Freidenberg,2017,1678-4588,Dados,10.1590/001152582017143,research-article,es,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1208_S0011-52582017000401095.md,e5705f10770b2bf86a365625bf3c9ce5dc63291afdd5eb7c23ae17ca86f997a9,a5c2ad7687014c3277119a753f70073d72b0959fb90cb0ffee9ab2508a5e7a3b,TRUE,TRUE,55896,8734,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/dL7fQgpdyHNFbQ4LRPmBkpR/?lang=es,2026-06-04T00:06:46Z,1309,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
1209,S0011-52582017000401143,Decisão e Secularização na Reflexão de Juventude de Carl Schmitt,Decision and Secularization in Reflections Made by a Young Carl Schmitt,Pedro H. Villas Bôas Castelo Branco,2017,0011-5258,Dados,10.1590/001152582017144,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/1209_S0011-52582017000401143.md,6eb14fff0021c72f2d67ff14bc31882f6fb503136fef6bc06f124787c66f8ed5,8f99965c60bf6a4f08aa734256f2545aa729653cbd7834e8e018066702c9f25c,TRUE,TRUE,68588,10634,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/C9yqCFb3QvFfcJmwbsPSJxs/?lang=pt,2026-06-04T00:06:47Z,1074,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
