eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
2725,S0104-62762014000100007,"O 'mau desempenho' de Lugo: gênero, religião e contramovimento na última destituição presidencial paraguaia","O 'mau desempenho' de Lugo: gênero, religião e contramovimento na última destituição presidencial paraguaia",José Szwako,2014,0104-6276,Opinião Pública,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/2725_S0104-62762014000100007.md,c0f69005594eaeeeb87d6b1e0ec83017b59044172a0f9fd1c4c904b3b09932d9,c7a47eddf2a504f118f3a29ecefdf3d1b5796a1f0dc9ef7a375e01bdae000665,TRUE,TRUE,65272,10036,articlemeta_fulltexts_html,http://www.scielo.br/j/op/a/YGXZFbhkbyjwbfFdRC3vWGs/?lang=pt,2026-06-04T00:45:03Z,967,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
