eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
3223,S0103-33522017000300223,Simulações de Monte Carlo no ensino de Ciência Política,Monte Carlo simulations in the teaching of Political Science,Fernando Meireles; Denisson Silva; Filipe Correa,2017,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220172407,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3223_S0103-33522017000300223.md,e046c94ba9efb10043e22cf919371b62d1e466238961a3faf9463543aea6a8df,31a32b00ae4217f8aa96e5fdf64c0b165b49767d2c0e39e6d9f097c38ef66e10,TRUE,TRUE,46757,7260,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/r3PjrtzB455fWPYHNQgbjbF/?lang=pt,2026-06-04T00:37:37Z,880,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3224,S0103-33522017000300255,Gretchen Helmke: tudo vai bem? Crises entre os Poderes na América Latina,Gretchen Helmke: institutions on the edge The origins and consequences of inter-branch in Latin America,Fábio Kerche,2017,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220172408,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3224_S0103-33522017000300255.md,fbef81a050e68ddb5bb128f195717bde2880873b8b1b04e8de6263c14d823f7e,fbaa64f91c3ccb52bf29c1b2ae8ae16d49b3a50a9b0dba74e012071108495741,TRUE,TRUE,15377,2399,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/4nKzNyVCxVVMYVTLVkWqh7d/?lang=pt,2026-06-04T00:37:38Z,607,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3225,S0103-33522017000300265,Christopher Alcantara: reconhecendo demandas territoriais indígenas na América do Norte,Christopher Alcantara: recognizing Indigenous land claims in North America,Leonardo Barros Soares,2017,2178-4884,Revista Brasileira de Ciência Política,10.1590/0103-335220172409,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3225_S0103-33522017000300265.md,0cbcac6b031631d3e599c14bacced93f5ca1ab61dfc5bb827d813273e5bb1ab1,0bbf1291489256f90ad999107b1de169d63cde61586e79d8afe05aa9a2e4354e,TRUE,TRUE,17766,2735,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/xxRB9S8FBjkLHFP4Ftw8TTn/?lang=pt,2026-06-04T00:37:38Z,753,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3226,S0103-33522018000100007,"O viés da cobertura política da imprensa nas eleições presidenciais brasileiras de 2002, 2006 e 2010","Political press coverage bias during the Brazilian presidential elections of 2002, 2006 and 2010",PEDRO SANTOS MUNDIM,2018,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220182501,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3226_S0103-33522018000100007.md,66344fdfecdc6a01203807adeffe1ce537209f2667259d61ef8e29914b19e08b,87b408cf95beffcba28a1a4ff660d4566afa30597d0c4f8f4c23d7e365e00823,TRUE,TRUE,51659,8116,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/CMqmRDSJRkFxQL6NwQ3dDZb/?lang=pt,2026-06-04T00:37:38Z,965,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3227,S0103-33522018000100047,"A execução das emendas orçamentárias individuais: papel de ministros, cargos de liderança e normas fiscais","Individual budget amendments spending: role of ministers, leadership positions and fiscal rules",Alexandre Lima Baião; Cláudio Gonçalves Couto; Ivan Chaves Jucá,2018,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220182502,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3227_S0103-33522018000100047.md,fd281e44891e798c8ade134267c0e4dac46667ebea8fa14ca23359048926c660,c9b7c1911bda888501715c89a05f0c2a510b2d91676ca841824b09ebb6d4dc62,TRUE,TRUE,53371,8010,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/DBnm3psznZxrwY9ymLZDXCB/?lang=pt,2026-06-04T00:37:38Z,923,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3228,S0103-33522018000100087,Os Sistemas Partidários do Rio Grande do Sul: do Império à Nova República,The Party Systems of Rio Grande do Sul: from the Empire to the New Republic,Augusto Neftali Corte de Oliveira,2018,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220182503,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3228_S0103-33522018000100087.md,014c2d00fdfe617b97ad1a9e455b59e673671888bd7f78728830d0e20056c74f,81ef9078e6449cb15656a20d10f2809133f9f740d3a260b574390144958804f3,TRUE,TRUE,70012,10658,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/svGXZCHzkkPsFBnJyqjwn3t/?lang=pt,2026-06-04T00:37:39Z,956,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3229,S0103-33522018000100133,Realistas e engajados: a centralidade da política em Gramsci e Schattschneider,Realists and committed: the centrality of politics in Gramsci and Schattschneider,Camila Góes,2018,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220182504,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3229_S0103-33522018000100133.md,6408049f85b8b99fe3ffb94baacfaf12a6976410736b651d25fabc9694ff14bb,52170527cf392b5eefd837957ab491373b53dfd409f31b4f4b5bdadb29e3fc03,TRUE,TRUE,55548,8740,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/DzX4LmGsQJ44WDFrmVZ93Sy/?lang=pt,2026-06-04T00:37:39Z,820,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3230,S0103-33522018000100167,Polarização Partidária e Política Externa nos Estados Unidos (1936-2012),Party Polarization and Foreign Policy in United States (1936-2012),Camila Feix Vidal,2018,2178-4884,Revista Brasileira de Ciência Política,10.1590/0103-335220182505,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3230_S0103-33522018000100167.md,a0a063cc7b505ec1b23b8d3dc9a1898e89016c05b09b9869875bc81f5cc4f6de,92a87dafd0094c243902117b33a65221cfd17a4a4104efdf039a9f32a0b49966,TRUE,TRUE,56226,8596,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/pkVWhbZsjLKtYqk7mBLZK6d/?lang=pt,2026-06-04T00:37:40Z,589,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3231,S0103-33522018000100205,Os condicionantes da aceitação e da rejeição à propaganda negativa na eleição presidencial de 2014,The conditions of acceptance and rejection of negative campaign in the 2014 presidential election,Felipe Borba; Luciana Fernandes Veiga; Flávia Bozza Martins,2018,0103-3352,Revista Brasileira de Ciência Política,10.1590/0103-335220182506,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3231_S0103-33522018000100205.md,69df4a234557ea03c0dc68ebd345b0ab2784d0edf5efb234e628d4e41b385ae5,4c761bac9745a689a4fab8899061445b08521e719bc663d7bbd8704be974ce6a,TRUE,TRUE,49475,7791,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/xtNW7RKjzCn3hpZVjH3Wcgc/?lang=pt,2026-06-04T00:37:40Z,887,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3232,S0103-33522018000100237,Unificando os conceitos de corrupção: uma abordagem através da nova metodologia dos conceitos,Unifying the concepts of corruption: an approach to the new methodology of concept,LUIZ FERNANDO MIRANDA,2018,2178-4884,Revista Brasileira de Ciência Política,10.1590/0103-335220182507,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3232_S0103-33522018000100237.md,c586c9606e64f285ddcacf60772d850b44ac2ef488c9eb8672e71169bb78d5b7,10224fbfe81108b0764b09d0bd20473ff0fd90b3fda4d8fc24f42daefa3453d4,TRUE,TRUE,52193,8147,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcpol/a/VPBTRQmsPqT8KLqJJmcnqpn/?lang=pt,2026-06-04T00:37:40Z,830,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
