eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
900,S0011-52582007000200001,O judiciário e as políticas públicas no Brasil,The judiciary and public policies in Brazil,Matthew M. Taylor,2007,1678-4588,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/900_S0011-52582007000200001.md,f781cfc1414f34f27a8de84a3eff593693fb077e5b359d422e8e1c53c36e68f8,5e386bf77020504ccdf176ae719d75a5aeea06c17fb58ed411da38744866d9bb,TRUE,TRUE,46451,7091,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/hcw8bdc7Ywfrp6cNjmCvPVh/?lang=pt,2026-06-04T00:04:38Z,382,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
901,S0011-52582007000200002,Autonomia e discricionariedade do Ministério Público no Brasil,Autonomy and discretionary power of the Public Prosecutor's Office in Brazil,Fábio Kerche,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/901_S0011-52582007000200002.md,3e5b4c17b95c088739653a27e2abdbb145dfc1521f5cba03939fd93c46cdcf61,14df9b85372a101bc4051f7d6282edae9457c6cc2412c6eaa77b0a83d586dd49,TRUE,TRUE,44756,6755,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/4SNJCbhkd5hCrJpRF7fvFLH/?lang=pt,2026-06-04T00:04:39Z,710,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
902,S0011-52582007000200003,Francisco Campos e os fundamentos do constitucionalismo antiliberal no Brasil,Francisco Campos and the foundations of anti-liberal constitutionalism in Brazil,Rogerio Dultra dos Santos,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/902_S0011-52582007000200003.md,ced577d720dbf7783729a6b8384ac9d775ff3c1fbc47fd986f0028898b699e9c,fb34b8fc492c7a6101edefdda029ff1c74a292460279dbad0ac03359693bef98,TRUE,TRUE,96002,14607,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/Vqdd8pp6LvxYZsjKgRgt7rb/?lang=pt,2026-06-04T00:04:39Z,698,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
903,S0011-52582007000200004,O melhor governo possível: Francesco Guicciardini e o método prudencial de análise da política,The best possible government: Francesco Guicciardini and the prudential method of political analysis,Felipe Charbel Teixeira,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/903_S0011-52582007000200004.md,b6307aa8cc7e10e4d52d9c13fa04d4f049a9e447823923162a9cc88246c63ed0,42e33070d72e7a17d9f065570b472c703c91de923c2749f23144fe6991032bd8,TRUE,TRUE,51562,8023,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/cnJVVLNcp78SBMshyMhbrXQ/?lang=pt,2026-06-04T00:04:39Z,810,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
904,S0011-52582007000200005,Os efeitos da migração interpartidária na conduta parlamentar,The effects of inter-party migration on congressional conduct,Celso Roma,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/904_S0011-52582007000200005.md,d33146c4d41176a47d9adb634ff01bc5dc67be8f1567cc2158330ea31e92fcc9,8e0c926da506c5339e14392bec23089f852dc3fa32cf6eabd18ce21568e350be,TRUE,TRUE,41129,6295,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/Xkk9JTFSzZKfN8ynS34dvXg/?lang=pt,2026-06-04T00:04:39Z,726,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
905,S0011-52582007000200006,O Brasil que sobe e desce: uma análise da mobilidade socioocupacional e realização de êxito no mercado de trabalho urbano,Ups and downs in Brazil: an analysis of socio-occupational mobility and success in the urban work market,Felícia Picanço,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/905_S0011-52582007000200006.md,fa2dd2a9486f89899972fd370e2004c5bd061117b1c3b491201dfc8b69d9c3c6,3161b2f13c05ff849d67d0d7a6af18ecd3e2b084c269524eac828a29f7f14e3d,TRUE,TRUE,60576,9644,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/GLK96ZNyDjPpxfNz35MmXZs/?lang=pt,2026-06-04T00:04:40Z,737,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
906,S0011-52582007000300001,"Sociedade civil, instituições participativas e representação: da autorização à legitimidade da ação","Civil society, participative institutions, and representation: from authorization to action legitimacy",Leonardo Avritzer,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/906_S0011-52582007000300001.md,30096646e745c757ef4f4e40b33fc51b7fae045efd0507fbd453903cfcd6ec48,d2f597ff75aab9adf752fde93ea6e56298aca9bc52dc35459854f54b7daee2c3,TRUE,TRUE,36384,5680,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/xfPSZNfnDzgFpXmYBsDvrhd/?lang=pt,2026-06-04T00:04:40Z,771,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
907,S0011-52582007000300002,Protagonistas na sociedade civil: redes e centralidades de organizações civis em São Paulo,Leading actors within civil society: networks and centralities of civil organizations in São Paulo,Adrian Gurza Lavalle; Graziela Castello; Renata Mirandola Bichir,2007,1678-4588,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/907_S0011-52582007000300002.md,22aea17c4a7dbe55894a45d600fc5de1a60bdc6ccdc3d4386ea5d82b077d10ac,f4d63afd2ad0252b6eaa9719dbfdc8923b0b14a5acc7ccf37079ecfa8fa3341b,TRUE,TRUE,47718,6933,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/Cgbwzhcm9wrfrPdCdFQTKnD/?lang=pt,2026-06-04T00:04:40Z,890,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
908,S0011-52582007000300003,A economia solidária diante das desigualdades,The solidary economy in face of the inequalities,Hans Benno Asseburg; Luiz Inácio Gaiger,2007,1678-4588,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/908_S0011-52582007000300003.md,b8f26f6709d3f00ce07eaafad565c6bb3abe1682748c6bc924e0c22407d7ff81,a7a2dd69698ca987a9566eb41fc2e5c03575ab2495dfe6f317c044094956e131,TRUE,TRUE,63784,9595,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/M4jcqRcZqp8jSJM7TcKqbGH/?lang=pt,2026-06-04T00:04:41Z,807,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
909,S0011-52582007000300004,Impactos de indicadores sociais e do sistema eleitoral sobre as chances das mulheres nas eleições e suas interações com as cotas,Social indicators and electoral system's impacts on women's chances in elections and their interactions with the mechanism of quotas,Clara Araújo; José Eustáquio Diniz Alves,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/909_S0011-52582007000300004.md,c7158c13ad4340c3e8f8bb3c0be7513a0075be3e5e68bca176d3621c442a8ae3,f3394bd038aa4b11fe746f8b49e2b5bece8429ac95661052914a5d161af4075f,TRUE,TRUE,61664,9636,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/b7x7pwPWdRPcsXd7hPmTghB/?lang=pt,2026-06-04T00:04:41Z,780,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
910,S0011-52582007000300005,O impacto dos mecanismos de urgência no sucesso presidencial: uma análise do caso argentino à luz da experiência brasileira,The impact of urgency mechanisms on presidential success: an analysis of the Argentinean case in the light of Brazilian experience,Rafael de Paula Santos Cortez,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/910_S0011-52582007000300005.md,bbe755fc6c5645f3850d7046595a6b8a780e3af3aa378b62ed56a80d824c6c50,5ae0b76745fea9216700a461d4de741da68e8512cd0e43e7d5b9619c0dcf2dc3,TRUE,TRUE,58952,8827,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/kVd8Xr4tcdL3TRrDNJfHcbz/?lang=pt,2026-06-04T00:04:42Z,633,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
911,S0011-52582007000300006,"Relações econômicas internacionais, isomorfismo institucional e democracia na América Latina: explicando as convergências (inesperadas?) entre Uruguai, Brasil e Honduras","International economic relations. Institutional isomorphism and democracy in Latin America: explaining the (unexpected?) convergences between Uruguay, Brazil and Honduras",Dawisson Belém Lopes,2007,1678-4588,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/911_S0011-52582007000300006.md,13652e60b1944a8a4f2a3b06e1447289249d300d484c45b3b5241ed56aab3b45,1b8935e3d57063f4f341cdde92530e99055a79fad2ea28ce649de38b0ec9d724,TRUE,TRUE,69699,10588,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/v9xdwDGmXyMQCPWFX6vBwyx/?lang=pt,2026-06-04T00:04:42Z,931,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
912,S0011-52582007000400002,Análise comparada do fluxo do sistema de justiça para o crime de estupro,Comparative analysis of court processing of rape cases,Joana Domingues Vargas,2007,1678-4588,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/912_S0011-52582007000400002.md,1236d42d07d3be7507dc7b8217b9a6723797427856fbb8bf3df46ccf102e70ba,a65c590114f91f11fe494fa477239e146c73fb643a1efb957db9d650d1624130,TRUE,TRUE,36236,5787,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/rbfpyxQRvjbjFmLbHYzBz6b/?lang=pt,2026-06-04T00:04:42Z,966,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
913,S0011-52582007000400003,As peças e os mecanismos do crime organizado em sua atividade tráfico de drogas,The components and mechanisms of organized crime and the drug traffic,Adriano Oliveira,2007,0011-5258,Dados,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/913_S0011-52582007000400003.md,553838e936e1802f73ca9e4d8c6dafd0fb79c1b1030f4ce8cfd1dfc9e4afcd64,33b99cbff0fb182d9b3bc7507b794035a78f8996ca339cefb01f3c4a17f320f2,TRUE,TRUE,41106,6350,articlemeta_fulltexts_html,http://www.scielo.br/j/dados/a/h4jChdPDzpzR4yyZPQH7XDB/?lang=pt,2026-06-04T00:04:43Z,629,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
