eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
2214,S0104-62762014000100007,"O 'mau desempenho' de Lugo: gênero, religião e contramovimento na última destituição presidencial paraguaia","O 'mau desempenho' de Lugo: gênero, religião e contramovimento na última destituição presidencial paraguaia",José Szwako,2014,0104-6276,Opinião Pública,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/2214_S0104-62762014000100007.md,0c4da91d2134aad8097d22f9ceb21257618d4c348e6a08a47cb595e27a0d8893,a01088ddd4dba8e2f3071ea8245c1d2e2809b01a968d35c7b9fa1df014e19ebd,TRUE,TRUE,80497,12383,citation_xml_body,https://www.scielo.br/j/op/a/YGXZFbhkbyjwbfFdRC3vWGs/?format=xml&lang=pt,2026-07-18T11:01:42Z,967,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
