eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
3103,S0102-69092011000100006,"Interpretações da ""cultura japonesa"" e seus reflexos no Brasil","Interpretations of ""japanese culture"" and its consequences in Brazil",Ernani Oda,2011,1806-9053,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3103_S0102-69092011000100006.md,68b54bc36373b8c88f7f08743c117e46ce8781a4629daf910853ce75deed727a,b7dd725b8a932a6fd68bb3024ddad641835e2bfa8feaf85e5f3f212c58980320,TRUE,TRUE,51366,7961,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/HywVGk8pJ76RwPCRmV4JpSS/?lang=pt,2026-06-04T00:29:21Z,854,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3104,S0102-69092011000100007,"São Paulo no segundo pós-guerra: imprensa, mercado editorial e o campo da cultura na cidade","São Paulo in the post-war era: press, publishing market, and the urban culture context",Juliana Neves,2011,1806-9053,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3104_S0102-69092011000100007.md,b42abf3577eee95ed409155700c4413f1f962db128134894b016041a66f9934e,5936af58da1de2a9f135384393769e063202fd52cb2c24acb9231e3cee5428c5,TRUE,TRUE,48028,7683,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/fdRMmS9YV7KVJgKbPMJ8Gmg/?lang=pt,2026-06-04T00:29:21Z,923,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3105,S0102-69092011000100009,"Desenvolvimento, pós-estruturalismo e pós-desenvolvimento: a crítica da modernidade e a emergência de ""modernidades"" alternativas","Development, post-structuralism, and post-development: controversies between (the critique of) modernity and the emergence of alternative ""modernities""",Guilherme Francisco Waterloo Radomsky,2011,0102-6909,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3105_S0102-69092011000100009.md,37c780cefe08c57279fa60333ba723401845dcd127987e679d0bf31231264fc8,9a35ac04472dd98948666eba984ccea9d4d886704901db99bc3cb5751c514eda,TRUE,TRUE,44513,6615,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/XJG9DmQ8w9HTPyq8fxyFtJb/?lang=pt,2026-06-04T00:29:22Z,818,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3106,S0102-69092011000200003,"O mal-entendido da democracia: Sergio Buarque de Hollanda, Raizes do Brasil, 1936","The misunderstanding of democracy: Sergio Buarque de Hollanda, Raizes do Brasil, 1936",Leopoldo Waizbort,2011,1806-9053,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3106_S0102-69092011000200003.md,b49ae2db12af3eecbb573513bf232612b1249d165ccd99b566234cb31f9f86bd,bc3df79487e7bef97d83c1a17770d34569674b296f1ebdaf9c0eba06089844ac,TRUE,TRUE,75990,11988,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/7PSTjpHyVFPXrqgP65ky5CP/?lang=pt,2026-06-04T00:29:22Z,461,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3107,S0102-69092011000200004,"Democracia, arenas decisórias e política econômica no governo Lula","Democracy, decision-making arenas, and economic policy in Lula's administration",Maria Rita Loureiro; Fábio Pereira dos Santos; Alexandre de Ávila Gomide,2011,0102-6909,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3107_S0102-69092011000200004.md,63af024cb72671630821482bb57e11abc91584dc94aee1796c130540b3fed82e,0124ecb6c59819fe5106267259758e70835adf47c9244599fac9f0ee938d67cb,TRUE,TRUE,43799,6604,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/gqpmmN4TDyNFXk7Z7BSvGqx/?lang=pt,2026-06-04T00:29:22Z,943,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3108,S0102-69092011000200005,Activist-driven innovation: uma história interpretativa do software livre,Activist-driven innovation: an interpretive history of free software,Maria Caramez Carlotto; Pablo Ortellado,2011,0102-6909,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3108_S0102-69092011000200005.md,ac99deec79af61f0fedd862779e21c7895272843f989e92d2788237a4d977a74,8db9b7fbf1d49308db8e6095b6e89fff122b182e61a7904b9b0121d08a509473,TRUE,TRUE,86947,13436,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/Wtmtxf8SHcp5wJpRTpcdfxN/?lang=pt,2026-06-04T00:29:23Z,957,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3109,S0102-69092011000200006,Novos elementos para uma sociologia dos cientistas sociais: a situação ocupacional dos egressos,New elements for a sociology of social scientists: the current work situation of graduates,Eugênio Carlos Ferreira Braga,2011,1806-9053,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3109_S0102-69092011000200006.md,4156de435a75a85490b58f1e78818476f119d8b911b55578d9fe166a3d414b3e,d69d4e9690e07dd8744ea8697b802782c8f00f12e11ff755b59aad43fd699526,TRUE,TRUE,47123,7184,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/98CZCbLVHqmWghVVqcg8kDD/?lang=pt,2026-06-04T00:29:23Z,930,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3110,S0102-69092011000200007,Informação e conceituação: a dimensão cognitiva da desigualdade política entre jovens de Belo Horizonte,Information and concept: the cognitive dimension of political inequality among the young in Belo Horizonte,Mario Fuks; Frederico Batista Pereira,2011,1806-9053,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3110_S0102-69092011000200007.md,6104bd0273ccbb2c1820944155e721da664f6319b44b41d5eae6aaa48a3f150d,57ae7a80a0bd1c250d916afc83ae481a67824372161ada103f0905603283c7ad,TRUE,TRUE,50249,7556,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/KkfhXj7pTd9NbgjKsbv4Pvf/?lang=pt,2026-06-04T00:29:24Z,554,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3111,S0102-69092011000200008,Os direitos humanos dos humanos sem direitos: refugiados e a política do protesto,Human rights of humans without rights: refugees and the politics of protest,Carolina Moulin,2011,0102-6909,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3111_S0102-69092011000200008.md,d09b82c0d66172ad84b5cc1663bc91662af309d6790825a53ac121e7bbd0d08a,740699c3014610f58cea88de1a9e91b93f3a322aa71ecb804d7744364cf3aeba,TRUE,TRUE,36962,5644,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/FKbc9SJpHF48XRqKzSdRjdN/?lang=pt,2026-06-04T00:29:24Z,1016,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
3112,S0102-69092011000200009,"Sírios e libaneses: redes sociais, coesão e posição de status","Syrians and lebanese: social networks, cohesion, and status",Elaine Meire Vilela,2011,0102-6909,Revista Brasileira de Ciências Sociais,,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/3112_S0102-69092011000200009.md,63d5ee916056f0121aa50e412152b061b8552eb91fb57d2f1a7962dc3b2bae17,6124e431845ac85fd1a2bafde0e130eeb60bd5fa54ffc94e2334cf4d2a049ec9,TRUE,TRUE,45109,7009,articlemeta_fulltexts_html,http://www.scielo.br/j/rbcsoc/a/7rf7cYLPk3CFbgrTcJ8KRMq/?lang=pt,2026-06-04T00:29:24Z,854,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
